"","Id","Poids","Couleur","Intensité","Régularité"
"63170",63170,1.24,"Jaune","4","1"
"63171",63171,0.4,"Jaune","3","2"
"63172",63172,0.9,"Rouge","3","1"
"63173",63173,0.61,"Rouge","2","2"
"63174",63174,0.76,"Bleu","5","2"
"63175",63175,0.7,"Jaune","5","1"
"63176",63176,0.55,"Bleu","5","1"
"63177",63177,0.91,"Bleu","4","2"
"63178",63178,0.56,"Bleu","3","1"
"63179",63179,0.3,"Bleu","5","2"
"63180",63180,0.54,"Bleu","5","1"
"63181",63181,1.21,"Rouge","4","1"
"63182",63182,0.43,"Jaune","4","3"
"63183",63183,0.9,"Bleu","4","1"
"63184",63184,0.52,"Rouge","5","2"
"63185",63185,0.31,"Jaune","5","2"
"63186",63186,0.31,"Jaune","5","1"
"63187",63187,0.3,"Bleu","5","2"
"63188",63188,0.38,"Rouge","5","2"
"63189",63189,1.51,"Rouge","5","2"
"63190",63190,1.01,"Rouge","4","1"
"63191",63191,0.3,"Jaune","5","3"
"63192",63192,1.02,"Bleu","3","3"
"63193",63193,0.31,"Rouge","5","2"
"63194",63194,1.01,"Rouge","3","3"
"63195",63195,0.91,"Bleu","5","2"
"63196",63196,1.1,"Rouge","4","1"
"63197",63197,0.51,"Jaune","5","1"
"63198",63198,2.01,"Rouge","5","2"
"63199",63199,0.5,"Jaune","3","1"
"63200",63200,0.7,"Rouge","5","1"
"63201",63201,0.3,"Bleu","5","1"
"63202",63202,0.79,"Jaune","5","3"
"63203",63203,0.43,"Bleu","4","2"
"63204",63204,0.38,"Jaune","5","2"
"63205",63205,0.26,"Rouge","3","2"
"63206",63206,1,"Bleu","2","2"
"63207",63207,0.54,"Rouge","5","3"
"63208",63208,1.02,"Rouge","4","1"
"63209",63209,0.43,"Bleu","5","2"
"63210",63210,1,"Bleu","1","3"
"63211",63211,0.58,"Bleu","5","1"
"63212",63212,0.3,"Rouge","2","3"
"63213",63213,1.05,"Jaune","4","1"
"63214",63214,0.51,"Rouge","4","3"
"63215",63215,0.54,"Jaune","3","2"
"63216",63216,0.39,"Rouge","3","1"
"63217",63217,1.24,"Rouge","3","1"
"63218",63218,0.3,"Bleu","5","1"
"63219",63219,0.32,"Bleu","5","1"
"63220",63220,1.5,"Jaune","3","2"
"63221",63221,0.7,"Bleu","5","2"
"63222",63222,1.23,"Bleu","5","3"
"63223",63223,0.33,"Bleu","5","1"
"63224",63224,1.13,"Jaune","5","3"
"63225",63225,0.3,"Jaune","3","1"
"63226",63226,0.55,"Rouge","5","2"
"63227",63227,0.7,"Rouge","5","1"
"63228",63228,0.72,"Bleu","5","1"
"63229",63229,0.91,"Rouge","3","1"
"63230",63230,0.41,"Rouge","3","3"
"63231",63231,0.3,"Rouge","4","3"
"63232",63232,0.72,"Jaune","5","3"
"63233",63233,2,"Bleu","2","2"
"63234",63234,0.32,"Rouge","3","1"
"63235",63235,0.32,"Rouge","5","1"
"63236",63236,0.7,"Jaune","4","1"
"63237",63237,0.41,"Rouge","5","2"
"63238",63238,0.34,"Bleu","5","1"
"63239",63239,0.5,"Jaune","4","3"
"63240",63240,0.7,"Jaune","4","2"
"63241",63241,0.71,"Rouge","1","1"
"63242",63242,1.12,"Jaune","4","2"
"63243",63243,0.42,"Bleu","5","2"
"63244",63244,1.7,"Jaune","4","1"
"63245",63245,1.1,"Rouge","5","1"
"63246",63246,0.55,"Bleu","3","2"
"63247",63247,1,"Bleu","4","3"
"63248",63248,0.32,"Jaune","5","3"
"63249",63249,1.01,"Rouge","5","3"
"63250",63250,0.35,"Jaune","4","1"
"63251",63251,0.42,"Jaune","5","3"
"63252",63252,0.3,"Rouge","5","2"
"63253",63253,1.51,"Jaune","4","2"
"63254",63254,1.03,"Jaune","5","3"
"63255",63255,0.42,"Rouge","5","1"
"63256",63256,0.42,"Bleu","5","2"
"63257",63257,0.9,"Rouge","4","3"
"63258",63258,1.51,"Jaune","4","2"
"63259",63259,2.05,"Bleu","4","1"
"63260",63260,0.43,"Rouge","5","2"
"63261",63261,1.01,"Rouge","5","3"
"63262",63262,2.02,"Rouge","1","3"
"63263",63263,0.31,"Rouge","5","2"
"63264",63264,1.27,"Rouge","5","2"
"63265",63265,0.61,"Rouge","2","1"
"63266",63266,0.43,"Jaune","5","1"
"63267",63267,1.52,"Bleu","5","2"
"63268",63268,0.4,"Jaune","5","1"
"63269",63269,1.16,"Bleu","4","1"
"63270",63270,0.91,"Bleu","1","2"
"63271",63271,1.05,"Bleu","3","2"
"63272",63272,2.2,"Jaune","2","3"
"63273",63273,1.53,"Bleu","3","1"
"63274",63274,1.18,"Rouge","5","1"
"63275",63275,0.87,"Bleu","5","3"
"63276",63276,1,"Bleu","4","2"
"63277",63277,0.96,"Rouge","1","1"
"63278",63278,0.24,"Bleu","3","2"
"63279",63279,1.59,"Jaune","4","2"
"63280",63280,2.27,"Bleu","1","3"
"63281",63281,0.36,"Rouge","5","2"
"63282",63282,0.3,"Rouge","3","1"
"63283",63283,1.3,"Bleu","4","3"
"63284",63284,0.31,"Rouge","4","3"
"63285",63285,1.01,"Bleu","1","1"
"63286",63286,0.36,"Bleu","5","1"
"63287",63287,0.35,"Bleu","3","2"
"63288",63288,1.5,"Jaune","4","2"
"63289",63289,0.78,"Rouge","3","1"
"63290",63290,0.36,"Rouge","3","1"
"63291",63291,1.01,"Rouge","4","3"
"63292",63292,1.2,"Bleu","4","2"
"63293",63293,0.92,"Jaune","3","1"
"63294",63294,0.56,"Bleu","5","1"
"63295",63295,1.05,"Bleu","5","3"
"63296",63296,0.71,"Bleu","4","2"
"63297",63297,0.71,"Bleu","4","3"
"63298",63298,1.62,"Rouge","4","3"
"63299",63299,0.71,"Jaune","4","2"
"63300",63300,1,"Jaune","2","3"
"63301",63301,0.33,"Bleu","5","2"
"63302",63302,0.44,"Bleu","3","2"
"63303",63303,1.04,"Bleu","3","1"
"63304",63304,0.41,"Jaune","5","1"
"63305",63305,0.51,"Jaune","3","3"
"63306",63306,0.33,"Bleu","5","2"
"63307",63307,0.9,"Jaune","5","1"
"63308",63308,0.27,"Bleu","3","1"
"63309",63309,0.54,"Rouge","5","3"
"63310",63310,0.32,"Rouge","5","1"
"63311",63311,0.32,"Rouge","5","2"
"63312",63312,0.3,"Rouge","4","3"
"63313",63313,0.71,"Bleu","5","1"
"63314",63314,0.91,"Jaune","2","2"
"63315",63315,0.73,"Rouge","4","3"
"63316",63316,0.54,"Bleu","4","3"
"63317",63317,1.52,"Bleu","3","2"
"63318",63318,0.53,"Bleu","5","2"
"63319",63319,0.5,"Rouge","2","1"
"63320",63320,0.5,"Bleu","5","3"
"63321",63321,1.24,"Jaune","3","2"
"63322",63322,1.53,"Jaune","2","1"
"63323",63323,1,"Bleu","3","1"
"63324",63324,0.57,"Rouge","5","2"
"63325",63325,0.41,"Rouge","5","1"
"63326",63326,1.01,"Rouge","4","1"
"63327",63327,2.06,"Jaune","5","1"
"63328",63328,0.3,"Bleu","3","1"
"63329",63329,0.31,"Rouge","4","1"
"63330",63330,0.36,"Bleu","5","1"
"63331",63331,1.56,"Bleu","4","1"
"63332",63332,0.4,"Bleu","4","3"
"63333",63333,0.36,"Bleu","4","1"
"63334",63334,0.35,"Jaune","4","3"
"63335",63335,0.56,"Rouge","5","2"
"63336",63336,0.31,"Bleu","5","1"
"63337",63337,0.32,"Rouge","5","2"
"63338",63338,2,"Bleu","4","2"
"63339",63339,0.36,"Bleu","5","1"
"63340",63340,0.44,"Jaune","5","1"
"63341",63341,0.5,"Jaune","2","3"
"63342",63342,2.01,"Rouge","3","3"
"63343",63343,0.34,"Jaune","5","3"
"63344",63344,0.32,"Bleu","5","2"
"63345",63345,0.52,"Jaune","4","2"
"63346",63346,0.9,"Bleu","4","1"
"63347",63347,1,"Rouge","4","2"
"63348",63348,1.07,"Bleu","4","1"
"63349",63349,0.4,"Bleu","2","1"
"63350",63350,0.42,"Bleu","5","1"
"63351",63351,1.04,"Bleu","3","1"
"63352",63352,0.32,"Rouge","5","3"
"63353",63353,1.22,"Bleu","4","1"
"63354",63354,0.31,"Rouge","2","1"
"63355",63355,0.72,"Bleu","3","1"
"63356",63356,0.44,"Jaune","5","1"
"63357",63357,1.2,"Bleu","2","2"
"63358",63358,0.34,"Jaune","5","1"
"63359",63359,0.31,"Bleu","2","3"
"63360",63360,0.31,"Bleu","4","3"
"63361",63361,1.51,"Bleu","5","2"
"63362",63362,1.11,"Rouge","4","1"
"63363",63363,1.21,"Rouge","3","3"
"63364",63364,0.38,"Rouge","3","1"
"63365",63365,0.3,"Bleu","4","1"
"63366",63366,0.71,"Rouge","5","2"
"63367",63367,0.41,"Rouge","5","3"
"63368",63368,0.26,"Bleu","5","2"
"63369",63369,0.3,"Rouge","5","3"
"63370",63370,0.72,"Rouge","5","1"
"63371",63371,0.42,"Rouge","5","1"
"63372",63372,0.76,"Jaune","5","3"
"63373",63373,0.73,"Rouge","4","2"
"63374",63374,0.37,"Bleu","3","1"
"63375",63375,1,"Bleu","3","1"
"63376",63376,1,"Bleu","3","2"
"63377",63377,1.72,"Rouge","3","3"
"63378",63378,0.57,"Jaune","5","2"
"63379",63379,0.71,"Bleu","5","2"
"63380",63380,0.7,"Bleu","3","3"
"63381",63381,0.41,"Jaune","5","1"
"63382",63382,1.5,"Rouge","3","1"
"63383",63383,0.3,"Jaune","5","1"
"63384",63384,1.12,"Bleu","4","1"
"63385",63385,1.11,"Rouge","3","1"
"63386",63386,0.51,"Jaune","4","2"
"63387",63387,1.01,"Jaune","5","2"
"63388",63388,0.4,"Bleu","5","1"
"63389",63389,0.54,"Rouge","5","2"
"63390",63390,1.89,"Jaune","4","1"
"63391",63391,0.5,"Bleu","4","1"
"63392",63392,0.33,"Bleu","5","2"
"63393",63393,1.03,"Bleu","5","1"
"63394",63394,1.01,"Bleu","4","2"
"63395",63395,0.57,"Rouge","2","3"
"63396",63396,1.3,"Bleu","5","1"
"63397",63397,1.07,"Rouge","5","1"
"63398",63398,0.3,"Bleu","5","1"
"63399",63399,0.31,"Rouge","5","3"
"63400",63400,1.01,"Jaune","5","1"
"63401",63401,2.23,"Rouge","4","1"
"63402",63402,0.52,"Jaune","5","3"
"63403",63403,2.01,"Bleu","2","2"
"63404",63404,2.33,"Bleu","4","1"
"63405",63405,0.6,"Bleu","3","2"
"63406",63406,0.91,"Jaune","3","1"
"63407",63407,2.19,"Rouge","5","2"
"63408",63408,0.91,"Rouge","4","3"
"63409",63409,0.87,"Jaune","3","1"
"63410",63410,1.03,"Rouge","5","3"
"63411",63411,0.74,"Bleu","4","1"
"63412",63412,0.46,"Bleu","2","1"
"63413",63413,1.02,"Rouge","3","2"
"63414",63414,0.58,"Jaune","5","2"
"63415",63415,0.71,"Jaune","5","1"
"63416",63416,0.32,"Bleu","4","1"
"63417",63417,0.82,"Jaune","5","2"
"63418",63418,0.56,"Jaune","5","1"
"63419",63419,0.38,"Rouge","5","1"
"63420",63420,0.57,"Jaune","5","2"
"63421",63421,1.03,"Bleu","5","2"
"63422",63422,1.2,"Bleu","4","1"
"63423",63423,0.53,"Jaune","2","2"
"63424",63424,0.54,"Jaune","4","2"
"63425",63425,1.17,"Bleu","5","1"
"63426",63426,0.41,"Bleu","3","3"
"63427",63427,0.79,"Jaune","5","2"
"63428",63428,0.83,"Rouge","5","1"
"63429",63429,2,"Jaune","4","2"
"63430",63430,0.35,"Bleu","3","1"
"63431",63431,1.5,"Bleu","3","1"
"63432",63432,0.7,"Rouge","5","1"
"63433",63433,0.44,"Bleu","2","1"
"63434",63434,1.22,"Rouge","5","2"
"63435",63435,0.42,"Rouge","2","3"
"63436",63436,0.4,"Rouge","2","1"
"63437",63437,0.39,"Rouge","4","2"
"63438",63438,0.7,"Jaune","1","3"
"63439",63439,0.96,"Bleu","4","2"
"63440",63440,0.4,"Bleu","4","1"
"63441",63441,0.43,"Rouge","4","1"
"63442",63442,0.9,"Bleu","2","3"
"63443",63443,0.3,"Bleu","5","1"
"63444",63444,0.32,"Rouge","4","1"
"63445",63445,0.5,"Rouge","2","1"
"63446",63446,0.42,"Bleu","4","2"
"63447",63447,0.3,"Rouge","5","2"
"63448",63448,0.51,"Rouge","5","1"
"63449",63449,1.11,"Jaune","5","1"
"63450",63450,0.35,"Rouge","5","1"
"63451",63451,1.01,"Rouge","4","3"
"63452",63452,1.08,"Jaune","5","1"
"63453",63453,0.73,"Rouge","5","1"
"63454",63454,0.72,"Rouge","3","1"
"63455",63455,0.58,"Rouge","5","2"
"63456",63456,1,"Bleu","4","1"
"63457",63457,0.3,"Jaune","3","1"
"63458",63458,0.61,"Jaune","4","2"
"63459",63459,0.7,"Jaune","3","1"
"63460",63460,0.31,"Rouge","3","3"
"63461",63461,0.74,"Jaune","5","2"
"63462",63462,1.69,"Bleu","5","2"
"63463",63463,1.08,"Jaune","5","3"
"63464",63464,0.35,"Bleu","3","1"
"63465",63465,0.91,"Rouge","3","1"
"63466",63466,1.18,"Rouge","4","2"
"63467",63467,0.51,"Bleu","5","1"
"63468",63468,1.05,"Jaune","4","1"
"63469",63469,0.34,"Bleu","5","3"
"63470",63470,0.3,"Rouge","5","1"
"63471",63471,1.59,"Rouge","5","2"
"63472",63472,0.7,"Bleu","3","3"
"63473",63473,0.27,"Bleu","5","3"
"63474",63474,0.78,"Jaune","4","2"
"63475",63475,0.54,"Rouge","5","1"
"63476",63476,0.53,"Rouge","5","3"
"63477",63477,0.28,"Bleu","3","2"
"63478",63478,0.38,"Bleu","5","1"
"63479",63479,0.36,"Rouge","5","1"
"63480",63480,1.1,"Jaune","2","3"
"63481",63481,1.07,"Bleu","5","1"
"63482",63482,0.51,"Jaune","5","1"
"63483",63483,0.41,"Rouge","5","2"
"63484",63484,1.31,"Rouge","5","1"
"63485",63485,0.36,"Jaune","3","2"
"63486",63486,0.3,"Rouge","5","1"
"63487",63487,0.67,"Rouge","2","1"
"63488",63488,0.58,"Bleu","5","1"
"63489",63489,0.41,"Rouge","3","1"
"63490",63490,0.92,"Jaune","3","2"
"63491",63491,0.3,"Bleu","3","1"
"63492",63492,0.39,"Bleu","5","1"
"63493",63493,0.41,"Rouge","5","1"
"63494",63494,1.03,"Rouge","5","1"
"63495",63495,1.15,"Jaune","3","1"
"63496",63496,1,"Rouge","4","1"
"63497",63497,0.38,"Jaune","5","3"
"63498",63498,1.21,"Bleu","5","1"
"63499",63499,1.01,"Jaune","1","2"
"63500",63500,1.02,"Rouge","2","2"
"63501",63501,0.36,"Bleu","5","1"
"63502",63502,2.01,"Rouge","1","3"
"63503",63503,1.03,"Rouge","1","1"
"63504",63504,0.33,"Bleu","5","2"
"63505",63505,1.04,"Bleu","4","1"
"63506",63506,0.9,"Jaune","2","2"
"63507",63507,2,"Jaune","3","1"
"63508",63508,1.29,"Jaune","4","1"
"63509",63509,0.52,"Bleu","5","1"
"63510",63510,1.18,"Jaune","2","1"
"63511",63511,1.01,"Bleu","4","1"
"63512",63512,0.41,"Jaune","2","2"
"63513",63513,1.24,"Jaune","5","1"
"63514",63514,0.51,"Rouge","3","1"
"63515",63515,1.27,"Rouge","3","3"
"63516",63516,0.3,"Rouge","4","1"
"63517",63517,0.7,"Bleu","3","1"
"63518",63518,0.53,"Bleu","5","3"
"63519",63519,0.71,"Rouge","4","1"
"63520",63520,0.4,"Jaune","3","1"
"63521",63521,0.28,"Jaune","3","1"
"63522",63522,1.02,"Jaune","3","1"
"63523",63523,1.21,"Bleu","4","3"
"63524",63524,1.61,"Bleu","4","2"
"63525",63525,0.37,"Jaune","4","2"
"63526",63526,1.05,"Rouge","5","3"
"63527",63527,1.22,"Rouge","5","2"
"63528",63528,0.51,"Rouge","4","3"
"63529",63529,0.36,"Bleu","4","2"
"63530",63530,0.38,"Jaune","3","1"
"63531",63531,1.01,"Rouge","2","3"
"63532",63532,0.7,"Bleu","2","1"
"63533",63533,0.3,"Bleu","5","2"
"63534",63534,0.93,"Rouge","2","1"
"63535",63535,1.11,"Bleu","3","1"
"63536",63536,0.3,"Rouge","4","2"
"63537",63537,1.15,"Bleu","3","3"
"63538",63538,0.71,"Jaune","2","1"
"63539",63539,0.61,"Rouge","3","1"
"63540",63540,0.24,"Rouge","3","2"
"63541",63541,0.74,"Jaune","5","1"
"63542",63542,0.3,"Jaune","5","2"
"63543",63543,0.32,"Rouge","5","1"
"63544",63544,0.41,"Jaune","5","1"
"63545",63545,1.04,"Jaune","4","1"
"63546",63546,1.06,"Bleu","5","1"
"63547",63547,0.91,"Rouge","5","2"
"63548",63548,0.31,"Bleu","5","3"
"63549",63549,0.7,"Bleu","2","1"
"63550",63550,0.72,"Bleu","4","3"
"63551",63551,1.22,"Rouge","3","2"
"63552",63552,0.91,"Bleu","1","1"
"63553",63553,0.9,"Jaune","5","1"
"63554",63554,0.24,"Rouge","3","1"
"63555",63555,0.23,"Bleu","3","1"
"63556",63556,0.41,"Rouge","4","1"
"63557",63557,1.52,"Bleu","4","2"
"63558",63558,0.4,"Rouge","5","1"
"63559",63559,1.34,"Bleu","5","1"
"63560",63560,2.01,"Jaune","5","1"
"63561",63561,0.56,"Bleu","5","2"
"63562",63562,1.51,"Bleu","1","2"
"63563",63563,0.32,"Rouge","4","1"
"63564",63564,0.41,"Rouge","5","1"
"63565",63565,0.32,"Jaune","4","1"
"63566",63566,1.52,"Bleu","3","1"
"63567",63567,0.54,"Jaune","4","3"
"63568",63568,1,"Bleu","3","3"
"63569",63569,0.31,"Rouge","5","3"
"63570",63570,0.32,"Bleu","3","1"
"63571",63571,0.6,"Bleu","5","1"
"63572",63572,0.36,"Bleu","4","3"
"63573",63573,1.15,"Jaune","4","1"
"63574",63574,0.4,"Rouge","4","2"
"63575",63575,0.53,"Rouge","3","1"
"63576",63576,0.38,"Rouge","3","1"
"63577",63577,2.27,"Bleu","4","1"
"63578",63578,1.03,"Rouge","4","2"
"63579",63579,0.31,"Bleu","3","1"
"63580",63580,0.37,"Rouge","5","1"
"63581",63581,1.5,"Bleu","2","1"
"63582",63582,0.9,"Bleu","5","1"
"63583",63583,1.37,"Bleu","5","2"
"63584",63584,0.96,"Jaune","4","1"
"63585",63585,0.72,"Jaune","4","2"
"63586",63586,0.68,"Rouge","4","3"
"63587",63587,2.37,"Rouge","5","2"
"63588",63588,1.32,"Rouge","3","1"
"63589",63589,0.43,"Bleu","3","1"
"63590",63590,0.54,"Bleu","5","1"
"63591",63591,1.01,"Bleu","4","2"
"63592",63592,0.33,"Jaune","5","3"
"63593",63593,0.31,"Rouge","5","2"
"63594",63594,0.9,"Jaune","3","2"
"63595",63595,0.34,"Rouge","5","2"
"63596",63596,2,"Rouge","1","1"
"63597",63597,0.53,"Rouge","5","3"
"63598",63598,0.59,"Rouge","5","1"
"63599",63599,0.35,"Bleu","5","1"
"63600",63600,0.31,"Rouge","2","1"
"63601",63601,0.74,"Rouge","5","2"
"63602",63602,0.43,"Bleu","5","2"
"63603",63603,1.01,"Bleu","3","2"
"63604",63604,0.71,"Bleu","5","1"
"63605",63605,1.71,"Bleu","5","1"
"63606",63606,0.97,"Bleu","3","1"
"63607",63607,0.7,"Rouge","5","1"
"63608",63608,1.06,"Jaune","5","1"
"63609",63609,1.01,"Jaune","4","2"
"63610",63610,0.9,"Bleu","4","2"
"63611",63611,0.71,"Rouge","4","2"
"63612",63612,0.42,"Rouge","4","1"
"63613",63613,1.05,"Bleu","4","3"
"63614",63614,0.9,"Jaune","3","1"
"63615",63615,1.13,"Jaune","4","2"
"63616",63616,1.11,"Bleu","3","3"
"63617",63617,0.7,"Jaune","3","1"
"63618",63618,2.01,"Rouge","4","3"
"63619",63619,1.58,"Bleu","5","1"
"63620",63620,1.02,"Jaune","5","3"
"63621",63621,2.07,"Rouge","3","1"
"63622",63622,0.32,"Rouge","4","2"
"63623",63623,0.31,"Rouge","4","2"
"63624",63624,1.2,"Bleu","5","3"
"63625",63625,1,"Bleu","3","1"
"63626",63626,1.5,"Rouge","3","1"
"63627",63627,0.71,"Jaune","3","1"
"63628",63628,0.56,"Rouge","4","2"
"63629",63629,0.9,"Bleu","3","1"
"63630",63630,1.05,"Bleu","5","2"
"63631",63631,0.52,"Bleu","5","2"
"63632",63632,0.75,"Bleu","2","3"
"63633",63633,0.59,"Jaune","5","1"
"63634",63634,1.11,"Rouge","5","2"
"63635",63635,0.66,"Rouge","3","2"
"63636",63636,0.52,"Rouge","3","1"
"63637",63637,0.31,"Bleu","5","1"
"63638",63638,0.52,"Rouge","4","1"
"63639",63639,0.46,"Bleu","2","1"
"63640",63640,0.72,"Bleu","3","1"
"63641",63641,0.25,"Bleu","3","2"
"63642",63642,1,"Bleu","2","3"
"63643",63643,0.72,"Jaune","5","1"
"63644",63644,0.42,"Rouge","4","1"
"63645",63645,0.33,"Rouge","5","3"
"63646",63646,1.51,"Bleu","4","1"
"63647",63647,0.53,"Bleu","4","1"
"63648",63648,0.32,"Rouge","4","3"
"63649",63649,0.31,"Rouge","5","1"
"63650",63650,0.41,"Rouge","5","1"
"63651",63651,1,"Rouge","4","3"
"63652",63652,1.41,"Jaune","5","3"
"63653",63653,0.41,"Bleu","5","3"
"63654",63654,1.25,"Bleu","5","1"
"63655",63655,1,"Bleu","4","1"
"63656",63656,0.47,"Jaune","5","3"
"63657",63657,0.3,"Bleu","5","1"
"63658",63658,0.62,"Jaune","4","2"
"63659",63659,0.32,"Jaune","3","3"
"63660",63660,0.4,"Bleu","4","1"
"63661",63661,0.54,"Bleu","5","2"
"63662",63662,1.01,"Jaune","4","1"
"63663",63663,0.78,"Rouge","4","1"
"63664",63664,0.31,"Rouge","5","1"
"63665",63665,0.5,"Rouge","3","2"
"63666",63666,0.57,"Bleu","3","1"
"63667",63667,1.04,"Rouge","4","3"
"63668",63668,0.59,"Jaune","5","1"
"63669",63669,1.04,"Rouge","5","1"
"63670",63670,0.31,"Rouge","5","3"
"63671",63671,1.05,"Bleu","3","1"
"63672",63672,0.82,"Jaune","4","1"
"63673",63673,0.71,"Jaune","4","2"
"63674",63674,0.38,"Rouge","5","1"
"63675",63675,1.5,"Jaune","3","2"
"63676",63676,0.76,"Rouge","2","1"
"63677",63677,0.73,"Rouge","5","1"
"63678",63678,1.02,"Jaune","4","1"
"63679",63679,0.72,"Jaune","3","1"
"63680",63680,0.46,"Jaune","5","1"
"63681",63681,0.34,"Bleu","4","3"
"63682",63682,0.3,"Rouge","4","1"
"63683",63683,1.6,"Bleu","5","3"
"63684",63684,0.3,"Bleu","3","2"
"63685",63685,1.31,"Jaune","4","1"
"63686",63686,0.7,"Jaune","5","1"
"63687",63687,0.32,"Rouge","5","2"
"63688",63688,0.5,"Rouge","4","2"
"63689",63689,0.53,"Bleu","5","2"
"63690",63690,0.3,"Rouge","4","1"
"63691",63691,0.81,"Rouge","3","1"
"63692",63692,0.91,"Jaune","5","1"
"63693",63693,0.73,"Bleu","3","1"
"63694",63694,1.21,"Rouge","3","1"
"63695",63695,0.33,"Jaune","4","1"
"63696",63696,0.91,"Bleu","5","1"
"63697",63697,0.41,"Bleu","2","1"
"63698",63698,0.7,"Rouge","4","2"
"63699",63699,0.7,"Bleu","5","2"
"63700",63700,0.32,"Bleu","3","1"
"63701",63701,2.21,"Bleu","4","2"
"63702",63702,0.38,"Rouge","3","1"
"63703",63703,0.41,"Rouge","5","2"
"63704",63704,0.72,"Jaune","4","3"
"63705",63705,0.34,"Bleu","3","3"
"63706",63706,1.7,"Jaune","4","1"
"63707",63707,1.01,"Rouge","2","1"
"63708",63708,0.33,"Jaune","4","3"
"63709",63709,0.38,"Bleu","4","2"
"63710",63710,2.3,"Jaune","5","3"
"63711",63711,1.02,"Rouge","2","1"
"63712",63712,1.02,"Bleu","5","1"
"63713",63713,0.37,"Bleu","4","1"
"63714",63714,0.95,"Bleu","4","1"
"63715",63715,1.07,"Rouge","3","3"
"63716",63716,0.3,"Rouge","5","1"
"63717",63717,1.35,"Bleu","3","3"
"63718",63718,0.75,"Jaune","4","2"
"63719",63719,1.24,"Bleu","1","1"
"63720",63720,0.59,"Bleu","4","1"
"63721",63721,0.3,"Bleu","4","1"
"63722",63722,0.96,"Bleu","5","1"
"63723",63723,0.44,"Bleu","5","1"
"63724",63724,1.17,"Bleu","5","2"
"63725",63725,0.52,"Jaune","5","2"
"63726",63726,0.31,"Bleu","5","2"
"63727",63727,1.53,"Rouge","4","2"
"63728",63728,0.5,"Bleu","5","1"
"63729",63729,0.32,"Jaune","4","2"
"63730",63730,0.32,"Bleu","4","1"
"63731",63731,0.84,"Rouge","5","2"
"63732",63732,0.54,"Rouge","5","2"
"63733",63733,0.3,"Rouge","5","1"
"63734",63734,1.36,"Bleu","5","1"
"63735",63735,0.56,"Bleu","5","3"
"63736",63736,0.43,"Bleu","5","1"
"63737",63737,0.52,"Rouge","5","1"
"63738",63738,0.54,"Bleu","3","2"
"63739",63739,0.81,"Bleu","4","1"
"63740",63740,0.38,"Rouge","5","1"
"63741",63741,0.35,"Bleu","5","1"
"63742",63742,2,"Rouge","1","1"
"63743",63743,0.27,"Rouge","5","3"
"63744",63744,0.71,"Bleu","3","1"
"63745",63745,1.58,"Bleu","1","2"
"63746",63746,0.41,"Rouge","3","1"
"63747",63747,1.01,"Bleu","4","1"
"63748",63748,0.7,"Bleu","3","3"
"63749",63749,0.7,"Rouge","2","2"
"63750",63750,1.26,"Jaune","5","3"
"63751",63751,1.57,"Bleu","4","1"
"63752",63752,0.31,"Rouge","5","2"
"63753",63753,1.13,"Rouge","4","3"
"63754",63754,1.01,"Jaune","2","1"
"63755",63755,1.06,"Jaune","5","1"
"63756",63756,1.52,"Jaune","2","1"
"63757",63757,1.2,"Jaune","4","1"
"63758",63758,0.3,"Bleu","3","3"
"63759",63759,1.05,"Rouge","5","1"
"63760",63760,0.73,"Rouge","5","1"
"63761",63761,0.42,"Bleu","3","1"
"63762",63762,0.98,"Bleu","1","1"
"63763",63763,1.23,"Bleu","3","2"
"63764",63764,0.41,"Rouge","2","1"
"63765",63765,0.91,"Bleu","4","1"
"63766",63766,1.2,"Jaune","3","1"
"63767",63767,0.6,"Bleu","3","2"
"63768",63768,0.34,"Bleu","5","2"
"63769",63769,0.73,"Rouge","5","1"
"63770",63770,1.25,"Bleu","3","2"
"63771",63771,0.9,"Bleu","3","3"
"63772",63772,0.51,"Rouge","3","1"
"63773",63773,0.73,"Rouge","3","3"
"63774",63774,2.02,"Bleu","3","3"
"63775",63775,0.5,"Rouge","2","1"
"63776",63776,1.01,"Rouge","4","1"
"63777",63777,0.7,"Rouge","5","1"
"63778",63778,0.25,"Bleu","3","3"
"63779",63779,0.44,"Bleu","5","1"
"63780",63780,0.52,"Rouge","5","1"
"63781",63781,0.91,"Rouge","2","2"
"63782",63782,0.82,"Bleu","4","3"
"63783",63783,1.52,"Bleu","4","1"
"63784",63784,0.4,"Jaune","5","1"
"63785",63785,0.31,"Rouge","3","2"
"63786",63786,1.65,"Jaune","5","2"
"63787",63787,0.3,"Bleu","5","2"
"63788",63788,0.41,"Rouge","5","1"
"63789",63789,0.3,"Jaune","2","2"
"63790",63790,1.51,"Bleu","4","3"
"63791",63791,1.14,"Jaune","3","1"
"63792",63792,0.41,"Bleu","5","2"
"63793",63793,0.35,"Bleu","5","3"
"63794",63794,0.33,"Bleu","5","2"
"63795",63795,1.25,"Rouge","3","2"
"63796",63796,2,"Bleu","3","3"
"63797",63797,0.7,"Bleu","3","1"
"63798",63798,1.13,"Rouge","5","3"
"63799",63799,0.7,"Rouge","5","2"
"63800",63800,0.4,"Bleu","5","1"
"63801",63801,1.26,"Bleu","3","1"
"63802",63802,0.43,"Jaune","5","1"
"63803",63803,0.9,"Jaune","3","1"
"63804",63804,0.3,"Bleu","4","2"
"63805",63805,0.71,"Bleu","2","1"
"63806",63806,0.31,"Rouge","5","1"
